fecha,merval_apertura,merval_maximo,merval_minimo,merval_cierre,embi_spread_arg,embi_spreads_brz,embi_spread_global,emae_original,emae_desestacionalizado,emae_tendencia_ciclo,tc_minorista,tc_mayorista,rrii,tamar,badlar,tm20,tasa_prestamos_personales,tasa_pf_pesos,tasa_pf_dolares,base_monetaria,circulacion_monetaria,dep_ccorrientes,dep_cahorro,dep_plazo,dep_plazo_fijo,m1,m2,m2_transaccional,dep_dolar_priv_ars,prestamos_privados_pesos_ars,prestamos_privados_dolares_ars,prestamos_privados_ars,inflacion,rem,cer,uva
2022-05-05,89909.36719,89909.4,86229.3,86434.10156,1788.107,284.219,379.964,164.6893631,152.2306794,151.0805201,121.73,116.16,41796.5,,40.5625,38.5,58.69,40.7171873,0.382572661,3685747,2712644,2153000,2564940,6342150,4579218,4865644,7778392,6219056.47,11246855.45,4702279,433618.9339,5135897.934,5.1,60.1,461087,116.19
2022-05-06,86434.10156,87178.8,85155.5,86507.21875,1808.335,286.655,382.017,164.6893631,152.2306794,151.0805201,121.97,116.31,41815.8,,44,43.3125,59.89,43.96185565,0.279869145,3730173,2717965,2142055,2522793,6364148,4588802,4860020,7771125,6156289.731,11200871.94,4703633,432073.075,5135706.075,5.1,60.1,462085,116.44
2022-05-09,86544.82031,86544.8,82166.9,82243.85938,1848.538,307.961,401.762,164.6893631,152.2306794,151.0805201,122.16,116.76,41628.7,,43.5,42.5,60.09,43.6845666,0.362165029,3749753,2725111,2165887,2394777,6310941,4542162,4890998,7672566,6063593.172,11065045.31,4689556,428374.095,5117930.095,5.1,60.1,465091,116.69
2022-05-10,82243.54688,83839.2,81962.8,83676.75,1854.481,300.572,403.526,164.6893631,152.2306794,151.0805201,122.32,116.92,41619.5,,42.8125,41.6875,60.26,42.18982773,0.296799011,3697949,2733877,2119107,2330606,6377647,4593069,4852984,7672003,5940351.234,11007575.7,4691478,430714.86,5122192.86,5.1,60.1,466098,117.45
2022-05-11,83676.75,85884.4,83676.8,85762.84375,1839.55,301.541,406.197,164.6893631,152.2306794,151.0805201,122.5,117.09,41624.8,,43.5,42.25,59.7,43.87601448,0.354466812,3741548,2735679,2140467,2306579,6373433,4583151,4876146,7750538,5975905.147,10996571.7,4689514,431704.5621,5121218.562,5.1,60.1,467106,117.7
2022-05-12,85762.84375,86786.7,84285.6,84371.07812,1886.87,304.166,408.897,164.6893631,152.2306794,151.0805201,122.7,117.25,41341.8,,43.5,42.25,60.15,43.80664896,0.312700445,3672283,2738608,2167074,2358964,6400920,4588021,4905682,7861153,5980160.861,11074984.38,4702971,434065.7934,5137036.793,5.1,60.1,468117,117.96
2022-05-13,85532.82812,88974.5,85532.8,88795.75781,1894.619,299.734,403.817,164.6893631,152.2306794,151.0805201,123.11,117.41,41289.7,,45.25,44.375,59.85,44.67189169,0.329424884,3662391,2739891,2177845,2366299,6496575,4633709,4917736,7853242,5961908.616,11138554.44,4726687,435931.0771,5162618.077,5.1,60.1,469130,118.21
2022-05-16,88795.75781,90385.9,88501,89964.79688,1927.088,304.597,408.462,164.6893631,152.2306794,151.0805201,123.27,117.87,41358.1,,45.625,44.5625,58.69,45.80980204,0.277988156,3741240,2741471,2195395,2282728,6551289,4683223,4936866,7770819,5888512.599,11130347.57,4763071,433178.4975,5196249.498,5.1,60.1,472049,118.47
2022-05-17,89964.79688,91857,89964.8,90803.42969,1929.849,300.532,401.681,164.6893631,152.2306794,151.0805201,123.55,118.04,41396.4,,46.3125,45.6875,57.86,45.59686287,0.302183609,3677847,2742999,2221673,2278063,6605582,4729473,4964672,7792667,5934005.932,11197261.56,4775074,435797.4036,5210871.404,5.1,60.1,472937,119.21
2022-05-19,90803.42969,90803.4,88634.3,88634.32031,1944.447,311.94,417.216,164.6893631,152.2306794,151.0805201,123.77,118.36,41485.5,,45.3125,44,56.87,44.79745179,0.338883006,3686176,2748466,2295774,2318505,6566369,4687804,5044240,7935904,5985294.364,11276458.85,4806894,437333.9185,5244227.919,5.1,60.1,474718,119.43
2022-05-20,88634.32031,89799.9,87330.9,88118.96094,1950.832,317.642,420.046,164.6893631,152.2306794,151.0805201,123.91,118.49,41540.8,,45.75,45.125,57.96,45.91988386,0.320784916,3672552,2748684,2263884,2344154,6619827,4739029,5012568,7934512,5993588.819,11323643.89,4834075,441144.5991,5275219.599,5.1,60.1,475612,119.88
2022-05-23,88116.96094,90525.4,87698,90344.04688,1915.922,311.239,407.64,164.6893631,152.2306794,151.0805201,124.33,118.95,41646.7,,46.0625,45.3125,58.39,46.25425401,0.342277184,3723622,2751115,2293556,2260850,6600832,4733373,5044671,7884074,6007046.57,11276421.65,4868026,442011.8828,5310037.883,5.1,60.1,478301,120.11
2022-05-24,90344.04688,91447.9,89835.7,91271.67188,1933.669,317.036,413.606,164.6893631,152.2306794,151.0805201,124.45,119.1,41653.7,,46.0625,45.5,59.75,43.88028976,0.306006153,3703150,2769598,2277897,2256781,6667886,4794200,5047495,7896664,5970659.533,11315766.47,4886939,443058.324,5329997.324,5.1,60.1,479201,120.79
2022-05-26,91271.67188,93776.5,91271.7,93710.99219,1927.591,298.383,397.177,164.6893631,152.2306794,151.0805201,124.62,119.42,41465.7,,45.5,44.5625,59.28,44.85208793,0.316527092,3698929,2787445,2279301,2270183,6663875,4779638,5066746,7945860,6045667.007,11321298.68,4941193,444946.6242,5386139.624,5.1,60.1,481006,121.01
2022-05-27,93710.99219,94319.1,93519,93683.28906,1916.09,294.179,390.264,164.6893631,152.2306794,151.0805201,124.81,119.56,41543.9,,45.8125,45,59.36,45.89187882,0.344079601,3701208,2789062,2261534,2305341,6659787,4792380,5050596,8099260,6079462.154,11371211.37,4970762,448821.8582,5419583.858,5.1,60.1,481911,121.47
2022-05-30,93683.28906,94207.3,93120.3,93236.24219,,,,164.6893631,152.2306794,151.0805201,125.48,120.01,41649.8,,44.6875,43.625,58.83,45.00613566,0.332704634,3667925,2791933,2332832,2366496,6638304,4775035,5124765,8237188,6171161.128,11510676.42,4999065,447138.63,5446203.63,5.1,60.1,484636,121.7
2022-05-31,93236.24219,93552.1,91792.3,92288.03125,1917.539,291.053,383.074,164.6893631,152.2306794,151.0805201,125.62,120.16,41561.1,,45.0625,44.0625,56.94,44.63392091,0.321813389,3767808,2803704,2351230,2457991,6723526,4813344,5154934,8163439,6337907.109,11661262.92,5017553,446520.8772,5464073.877,5.1,60.1,485548,122.39
2022-06-01,92288.03125,92489.4,90607.7,91369.57812,1911.598,292.784,383.462,161.4548344,154.1436511,151.259223,125.88,120.33,41572.5,,46,45.0625,61,46.19409722,0.376860665,3981551,2810906,2251768,2617392,6680561,4789718,5062674,8173758,6382783.286,11698700.35,5022981,450256.15,5473237.15,5.3,68.8,486461,122.62
2022-06-02,91369.57812,92141.3,90732.2,91452.03906,1896.691,295.945,383.966,161.4548344,154.1436511,151.259223,125.95,120.47,41599.5,,45.125,44.125,60.87,45.38842796,0.299338326,3838605,2823287,2255388,2590842,6720337,4832078,5078675,8084398,6364212.665,11752685.83,5013439,452478.9348,5465917.935,5.3,68.8,487376,122.85
2022-06-03,91678.61719,92025.6,91343.5,91775.17188,1893.791,298.432,382.795,161.4548344,154.1436511,151.259223,125.57,120.63,41612.6,,45.75,45,61.78,45.92958341,0.308860405,3830186,2829585,2222558,2645501,6736523,4851114,5052143,8063713,6414601.466,11772424.64,4976200,449340.4175,5425540.418,5.3,68.8,488293,123.08
2022-06-06,91775.17188,92579.5,90035.3,90351.72656,1907.546,296.406,379.278,161.4548344,154.1436511,151.259223,126.6,121.11,41622.1,,46.3125,45.75,61.05,46.37790546,0.319845767,3925780,2839488,2211443,2553073,6734617,4863582,5050931,8119343,6444813.847,11690137.17,4953942,446768.5187,5400710.519,5.3,68.8,491055,123.31
2022-06-07,90385.84375,91063.8,90141.5,90938.10938,1930.414,300.621,386.969,161.4548344,154.1436511,151.259223,126.65,121.28,41641.8,,45.8125,45.1875,61.2,45.89379406,0.314581296,3831448,2861569,2216402,2526241,6807913,4936684,5077971,8079937,6410782.369,11742822.31,4946916,450185.0496,5397101.05,5.3,68.8,491979,124.01
2022-06-08,90938.10938,91218.8,89843.6,89946.88281,1969.553,301.537,387.893,161.4548344,154.1436511,151.259223,126.77,121.46,41620.8,,45.9375,45,61.5,46.29713088,0.369084072,3818860,2881668,2213808,2540165,6791476,4925661,5095476,8102803,6401650.832,11755245.63,4928773,452055.51,5380828.51,5.3,68.8,492904,124.24
2022-06-09,89982.29688,89982.3,88282.2,88869.78125,2044.666,307.406,396.4,161.4548344,154.1436511,151.259223,127,121.63,41626.5,,43.875,42.5625,61.16,42.99162738,0.385421488,3806374,2897294,2174922,2503392,6844420,4961843,5072216,8053597,6341343.135,11709712.38,4955307,455972.125,5411279.125,5.3,68.8,493832,124.47
2022-06-10,88869.78125,89171.7,87329.9,89141.39062,2042.559,312.827,399.793,161.4548344,154.1436511,151.259223,127.09,121.79,41597.2,,45.4375,44.625,60.16,44.71660088,0.318883427,3841073,2900663,2166099,2480647,6883237,5000487,5066762,8176600,6308596.227,11725485.41,4988059,459526.1209,5447585.121,5.3,68.8,494761,124.71
2022-06-13,89143.03906,89143,86617.3,87937.89062,2124.186,324.525,412.963,161.4548344,154.1436511,151.259223,127.6,122.3,41351.6,,45.5625,44.4375,59.92,45.77008205,0.337117064,3925128,2917128,2261298,2447021,6830881,4946578,5178426,8315769,6331921.496,11749569.24,5026114,464978.1366,5491092.137,5.3,68.8,497558,124.94
2022-06-14,87937.89062,88976.4,86632.6,87400,2124.511,323.933,409.966,161.4548344,154.1436511,151.259223,127.62,122.48,41230.5,,45.75,44.5625,60.44,46.02580655,0.292201664,3916437,2939703,2322584,2519353,6898796,5014655,5262287,8503777,6419783.233,11934202.73,5055672,473243.4,5528915.4,5.3,68.8,498495,125.65
2022-06-15,87400,88789.1,87400,88465.54688,2111.478,323.719,416.727,161.4548344,154.1436511,151.259223,128.03,122.69,41096.4,,45.0625,43.8125,58.77,44.03201884,0.323760124,3933647,2959058,2392646,2608018,6908424,5017385,5351704,8521979,6550936.708,12107855.21,5094024,472233.81,5566257.81,5.3,68.8,499432,125.89
2022-06-16,88465.54688,88465.5,86564.6,87060.89844,2198.758,336.963,428.976,161.4548344,154.1436511,151.259223,128.19,122.9,40902.9,,45.3125,43.875,60.83,45.12782916,0.247398014,3934191,2968220,2315788,2674883,6960154,5033588,5284008,8483429,6499253.282,12109624.96,5122693,474374.7,5597067.7,5.3,68.8,500261,126.12
2022-06-21,87060,87503.9,86392.3,86545.89844,2199.599,329.795,420.616,161.4548344,154.1436511,151.259223,128.99,123.69,40011,,50.0625,48.875,59.47,49.77531458,0.330685614,3940012,2976911,2364421,2503765,6947762,5031336,5341332,8400901,6507231.937,12018777.98,5181500,479526.745,5661026.745,5.3,68.8,504426,126.33
2022-06-22,86545.89844,86624.8,85412,85662.47656,2265.019,335.83,432.687,161.4548344,154.1436511,151.259223,129.01,123.86,38230.5,,50,48.8125,61.09,50.30634932,0.340433148,3847073,2978922,2395520,2521623,7016324,5066708,5374442,8607635,6518840.949,12104432.69,5218974,485166.2789,5704140.279,5.3,68.8,505263,127.38
2022-06-23,85662.47656,85662.5,81977.5,83170.0625,2285.209,335.973,433.397,161.4548344,154.1436511,151.259223,129.11,124.03,38084.5,,50.25,49.25,59.08,50.21534155,0.267260749,3878247,2984420,2311569,2610664,7070826,5112442,5295989,8608236,6520935.503,12147612.45,5237206,486334.5693,5723540.569,5.3,68.8,506101,127.6
2022-06-24,83170.0625,84061.2,82295.5,82605.64062,2355.75,332.08,429.863,161.4548344,154.1436511,151.259223,129.15,124.26,38006.1,,49.25,48.3125,60.29,48.30504775,0.334634414,3866038,2987932,2320988,2658283,7183248,5197754,5308920,8702759,6513630.299,12283064.14,5264631,489937.465,5754568.465,5.3,68.8,506941,127.81
2022-06-27,82605.64062,85785.1,82374.3,85712.27344,2451.074,329.021,427.339,161.4548344,154.1436511,151.259223,130.07,124.71,38118.5,,50.125,48.9375,59.7,50.29130869,0.335396832,3926648,3006264,2442640,2652765,7089518,5154257,5448904,8819524,6629591.586,12374480.31,5307620,492085.93,5799705.93,5.3,68.8,509469,128.02
2022-06-28,85712.27344,88349.6,85712.3,88194.70312,2433.842,345.085,441.929,161.4548344,154.1436511,151.259223,130.14,124.88,42164.2,,49.625,48.5625,59.3,49.98178486,0.317897112,3952805,3023684,2486536,2730737,7182278,5239585,5510220,8952175,6740262.944,12582546.75,5319691,496752.75,5816443.75,5.3,68.8,510314,128.66
2022-06-29,88194.70312,88544.2,86567.4,88130.75,2370.599,353.399,453.409,161.4548344,154.1436511,151.259223,129.99,125.05,42471.8,,49.0625,47.5625,58.96,48.19931409,0.389389451,3947825,3043809,2514677,2874397,7134187,5251411,5558486,9173146,6956412.286,12773456.71,5332075,500180,5832255,5.3,68.8,511161,128.87
2022-06-30,88449.89062,88449.9,88449.9,88449.89062,2428.234,357.047,459.577,161.4548344,154.1436511,151.259223,130.44,125.22,42786.8,,48.875,47.625,58.45,49.53329735,0.254993929,3981921,3071287,2494592,3127384,7216279,5280125,5565879,9205225,7226629.751,13041174,5354545,500233.925,5854778.925,5.3,68.8,512010,129.08
2022-07-01,88449.89062,90276.5,87761,90050.78125,2344.099,356.488,458.171,152.4453877,152.3022017,151.2566908,130.69,125.41,42358.4,,49.5625,48.125,61.21,49.58114738,0.390237228,4165267,3094576,2396165,3208669,7245904,5332933,5490741,9159699,7289170.621,13063206.11,5365885,503527.9755,5869412.976,7.4,83.7,512859,129.3
2022-07-04,90249.11719,90249.1,87005.6,89128.78906,,,,152.4453877,152.3022017,151.2566908,132.07,125.99,42366.9,,50.0625,49,63.14,49.96477948,0.333918817,4244391,3118963,2498112,3055660,7197435,5275206,5617075,9121800,7273743.785,13006834.77,5358133,497653.785,5855786.785,7.4,83.7,515417,129.51
2022-07-05,89134.49219,92950.4,89066.3,92689.46875,2651.572,362.226,465.703,152.4453877,152.3022017,151.2566908,132.54,126.18,42315.6,,50.375,49.5,63.52,50.52686682,0.341026974,4239681,3139106,2498908,3090703,7290945,5358040,5638014,9122196,7313957.076,13086361.49,5366713,494638.536,5861351.536,7.4,83.7,516272,130.16
2022-07-06,92689.46875,95199.7,90918.5,95075.86719,2682.809,350.493,458.842,152.4453877,152.3022017,151.2566908,132.85,126.38,42275,,50.5625,49.4375,63.82,50.39993718,0.279606585,4275879,3162285,2450818,3279936,7253355,5351677,5613103,9292045,7426755.721,13205507.42,5316366,491232.4521,5807598.452,7.4,83.7,517129,130.38
2022-07-07,95075.86719,102586,95075.9,102265.4063,2640.612,346.667,456.199,152.4453877,152.3022017,151.2566908,133.27,126.57,42210.9,,50.25,49.3125,65.03,50.4345367,0.299083617,4197586,3187407,2422307,3275824,7288061,5379991,5609714,9239977,7350532.841,13197355.45,5309538,491724.45,5801262.45,7.4,83.7,517987,130.59
2022-07-08,102591.5078,106470,101144,105850.0078,2650.635,343,453.131,152.4453877,152.3022017,151.2566908,133.89,126.78,40454.8,,50.0625,48.8125,66.32,50.25068434,0.228208427,4209474,3208154,2382793,3192736,7363391,5420770,5590947,9161592,7258493.458,13107597.61,5308452,485434.1107,5793886.111,7.4,83.7,518846,130.81
2022-07-11,105851.6719,105852,101922,104431.9219,2669.441,353.735,466.423,152.4453877,152.3022017,151.2566908,134.67,127.37,40456.6,,49.6875,48.1875,66.14,50.19609012,0.367824977,4311437,3216354,2385312,2999319,7295720,5383153,5601666,9052562,7150144.346,12898436.81,5271540,482866.1147,5754406.115,7.4,83.7,521434,131.03
2022-07-12,104431.9219,104445,101791,103209.8281,2728.176,361.388,475.066,152.4453877,152.3022017,151.2566908,134.88,127.57,40396.8,,48.8125,47.625,66.91,49.31058107,0.253205102,4206334,3222863,2368601,2938500,7397423,5458081,5591464,9124270,7054297.955,12891594.15,5298017,484395.8201,5782412.82,7.4,83.7,522299,131.68
2022-07-13,103209.8281,103369,101955,102270.9609,2729.253,369.338,489.026,152.4453877,152.3022017,151.2566908,135.15,127.79,40402.9,,49.25,47.375,65.15,49.42993558,0.360331698,4199211,3221601,2373486,2916652,7427433,5454129,5595087,9184817,7041203.385,12862844.36,5297601,484208.8137,5781809.814,7.4,83.7,523166,131.9
2022-07-14,102270.9609,102271,100027,100518.4063,2755.707,374.853,495.626,152.4453877,152.3022017,151.2566908,135.21,128.02,40131.7,,50,48.75,65.29,50.32530195,0.386205727,4193033,3220969,2416323,2889036,7507128,5484364,5637292,9238417,7028038.751,12909579.64,5292148,485055.2763,5777203.276,7.4,83.7,524034,132.12
2022-07-15,100518.4063,104351,100430,104222.9219,2753.705,370.598,495.981,152.4453877,152.3022017,151.2566908,135.29,128.23,40147.1,,50.125,48.875,66.97,49.07957857,0.255029233,4123504,3218728,2454318,2859412,7579797,5520699,5673046,9136927,7051357.565,12950255.91,5338434,485356.9845,5823790.985,7.4,83.7,524903,132.34
2022-07-18,104222.9219,106523,104223,105441.2422,2767.192,358.629,485.043,152.4453877,152.3022017,151.2566908,135.79,128.9,40013.5,,49.9375,48.1875,67.18,48.38567873,0.349299953,4170578,3216304,2450087,2738661,7625008,5543047,5666391,8979010,6922675.21,12852073.55,5368746,489942.4383,5858688.438,7.4,83.7,527533,132.56
2022-07-19,105441.2031,107547,105441,107185.3984,2766.444,340.963,477.141,152.4453877,152.3022017,151.2566908,136.08,129.13,39863.9,,50.4375,49.25,66.4,50.3610996,0.398497896,4263166,3211457,2432375,2724606,7680708,5587958,5643832,8967370,6889684.764,12864948.12,5383033,493909.6275,5876942.628,7.4,83.7,528413,133.22
2022-07-20,107185.3984,107648,106017,106949.1016,2770.271,327.743,465.571,152.4453877,152.3022017,151.2566908,136.1,129.39,39747.2,,48.125,46.6875,65.77,48.80473276,0.36962274,4162219,3207306,2446697,2684997,7731910,5640713,5654003,9063639,6896012.341,12895957.79,5404918,492587.73,5897505.73,7.4,83.7,529294,133.44
2022-07-21,106949.0625,113409,106334,112017.0313,2913.483,333.856,472.058,152.4453877,152.3022017,151.2566908,136.32,129.61,39681,,50.3125,49.1875,64.86,49.93842356,0.318232974,4166839,3206615,2475813,2744192,7676740,5559206,5682428,9142124,6928043.542,12892839.13,5439838,495499.03,5935337.03,7.4,83.7,530176,133.66
2022-07-22,112017.0313,114070,111070,113851.4063,2890.241,336.231,472.46,152.4453877,152.3022017,151.2566908,136.61,129.76,39718.4,,49.8125,48.6875,67.2,50.1274275,0.319652426,4203303,3210673,2477636,2748217,7721300,5582047,5688309,9146587,6940542.835,12901520.92,5453754,497370.08,5951124.08,7.4,83.7,531060,133.89
2022-07-25,113851.4063,119806,113851,119508.3125,2905.459,329.589,464.278,152.4453877,152.3022017,151.2566908,137.3,130.4,39759.6,,49.9375,48.75,66.65,50.35535072,0.355770052,4204825,3212466,2573345,2744411,7694191,5553328,5785811,9232575,6960788.285,12968604.34,5513875,497749.3961,6011624.396,7.4,83.7,533721,134.11
2022-07-26,119508.3125,121437,118521,120038.3828,2830.806,331.619,464.573,152.4453877,152.3022017,151.2566908,137.38,130.62,39464.1,,50.3125,49.4375,66.95,50.46913492,0.406996961,4226162,3224777,2591000,2738127,7781548,5612549,5815777,9233646,6979568.17,13033656.6,5543938,501593.472,6045531.472,7.4,83.7,534611,134.78
2022-07-27,120038.3828,126670,118814,126361.9766,2672.405,326.906,464.867,152.4453877,152.3022017,151.2566908,137.58,130.89,39353.8,,50.1875,49.25,66.81,49.71426347,0.341950994,4209981,3227609,2624699,2806963,7778768,5605761,5852308,9280183,7024570.811,13141844.51,5578402,503415.6318,6081817.632,7.4,83.7,535502,135.01
2022-07-28,126361.9766,130651,124417,127400,2519.011,315.398,456.767,152.4453877,152.3022017,151.2566908,137.86,131.13,39216.7,,49.8125,48.5625,66.91,49.97266415,0.282184676,4245775,3234013,2661142,2873538,7738089,5606238,5895155,9400471,7138108.055,13258564.75,5627640,504437.875,6132077.875,7.4,83.7,536395,135.23
2022-07-29,127592.5703,130079,122223,122528.2734,2398.101,309.286,446.068,152.4453877,152.3022017,151.2566908,137.93,131.23,38231.7,,53.875,51.3125,66.72,54.77830253,0.366350549,4316999,3234472,2595813,3098755,7736457,5632773,5830285,9380335,7358173.71,13441125.43,5648139,503385.6212,6151524.621,7.4,83.7,537290,135.46
2022-08-01,122551.3594,122871,117255,117586.7813,2402.812,316.21,445.767,151.465739,151.5561621,151.1017983,138.9,131.94,38038.9,,55.5625,52.75,70.06,55.18602014,0.329495985,4367335,3246423,2622414,3100563,7656229,5578570,5868837,9378365,7385415.953,13432477.49,5686103,498582.365,6184685.365,7,90.5,539981,135.68
2022-08-02,117592.5078,120092,117144,118691.2031,2418.819,310.542,434.267,151.465739,151.5561621,151.1017983,139.07,132.18,38009.6,,54.9375,53.75,69.36,55.30283012,0.358006106,4390176,3258925,2611646,3047390,7772538,5684140,5870571,9315650,7321140.84,13485666.35,5662996,500294.8655,6163290.866,7,90.5,540882,136.36
2022-08-03,118691.2031,120658,118114,120389.9297,2443.736,314.319,441.74,151.465739,151.5561621,151.1017983,139.31,132.41,37819.1,,55.25,52.8125,70.26,55.8352321,0.348137827,4355886,3259458,2609001,3119129,7742043,5645672,5868459,9357926,7356339.905,13527053.52,5608897,493624.48,6102521.48,7,90.5,541784,136.59
2022-08-04,120389.9297,121699,119097,120437.1797,2457.702,303.443,433.488,151.465739,151.5561621,151.1017983,139.86,132.64,37333.6,,55.9375,53.375,69.87,54.08738896,0.249190455,4357891,3265928,2534224,3175929,7736883,5687642,5800152,9303032,7357628.686,13597157.09,5633306,491968.0653,6125274.065,7,90.5,542687,136.82
2022-08-05,120437.1797,122565,120437,121003.8906,2435.767,299.044,420.734,151.465739,151.5561621,151.1017983,139.87,132.89,37212.5,,55.4375,53.3125,75.02,56.09160075,0.353601309,4301029,3266025,2517204,3172354,7769256,5700087,5783229,9225598,7317733.146,13527611.53,5617853,491282.1299,6109135.13,7,90.5,543592,137.05
2022-08-08,121003.8906,124194,121004,123953.3594,2370.698,296.742,421.801,151.465739,151.5561621,151.1017983,140.59,133.56,37155.1,,55.75,53.4375,71.77,55.45743425,0.311870057,4364294,3266427,2562937,2999540,7758401,5694762,5829364,9196899,7218395.209,13404015.36,5595207,488696.04,6083903.04,7,90.5,546315,137.27
2022-08-09,123953.3594,123953,121708,121920.7891,2467.939,306.085,420.443,151.465739,151.5561621,151.1017983,140.77,133.8,37053.5,,55.5625,53.5,72.07,55.91829188,0.319133051,4368592,3272726,2530059,2966998,7809087,5734190,5802785,9128662,7127402.643,13368983.54,5564155,491860.9308,6056015.931,7,90.5,547226,137.96
2022-08-10,121920.7969,123108,121243,122129.8984,2475.949,292.254,411.985,151.465739,151.5561621,151.1017983,140.7,134.04,37081.2,,54.8125,51.6875,72.46,55.64527607,0.229599181,4411665,3271084,2514440,2897580,7805678,5726956,5785524,9183197,7056948.67,13276841.18,5545377,492992.8674,6038369.867,7,90.5,548139,138.19
2022-08-11,123333.9297,124617,122130,123333.9297,2442.32,284.828,395.745,151.465739,151.5561621,151.1017983,140.98,134.23,37009.6,,53.9375,50.75,71.34,54.06639838,0.369203126,4312801,3270439,2532431,2867469,7803408,5706349,5802870,9274344,7032718.966,13257728.69,5575986,496644.71,6072630.71,7,90.5,549052,138.42
2022-08-12,123333.9297,126263,123334,125979.5703,2466.651,287.625,403.267,151.465739,151.5561621,151.1017983,141.5,134.52,37017.6,,61.8125,59.3125,72.81,62.62776787,0.321099715,4275295,3265224,2524391,2875257,7931102,5762455,5789615,9264342,6965428.091,13287404.11,5601471,495565.4172,6097036.417,7,90.5,549968,138.65
2022-08-16,125979.5703,127590,123682,124787.3438,2394.946,293.092,409.494,151.465739,151.5561621,151.1017983,142.41,135.4,36866.6,,63.4375,60.4375,74.97,63.29729271,0.345445467,4363998,3260345,2539460,2720325,7938275,5751558,5799805,9089382,6921447.065,13154570.23,5636972,498795.18,6135767.18,7,90.5,553998,138.88
2022-08-17,124787.3438,126151,124106,125962.9375,2421.943,296.629,413.088,151.465739,151.5561621,151.1017983,142.52,135.57,36952.2,,62.375,59.0625,75.63,63.1727902,0.356658715,4360112,3249683,2559637,2729435,7980654,5774898,5809320,9135087,6896400.352,13209745.07,5641631,501609,6143240,7,90.5,555275,139.9
2022-08-18,125962.9375,131585,125963,131490.9063,2441.211,294.593,412.293,151.465739,151.5561621,151.1017983,142.39,135.77,37122.4,,62.375,60.4375,75.74,62.75467938,0.404875816,4256380,3238496,2550428,2718447,8052854,5824870,5788924,9123181,6805765.671,13236496.74,5648436,504397.8095,6152833.81,7,90.5,556555,140.23
2022-08-19,131490.9063,131491,128620,131009.0781,2456.013,298.159,414.59,151.465739,151.5561621,151.1017983,143.06,136.06,37066.3,,61.5,59.3125,78.31,62.21548633,0.307267489,4246467,3224973,2479214,2696506,8149647,5899710,5704187,9208394,6736713.731,13220026.06,5676488,506007.14,6182495.14,7,90.5,557838,140.55
2022-08-22,131009.0781,132420,129649,132252.5625,2437.745,303.008,422.751,151.465739,151.5561621,151.1017983,144.04,136.69,36981,,63.75,60.125,79.14,63.52338408,0.32866663,4289601,3215479,2549773,2672122,8077910,5827702,5765252,9266954,6742575.297,13215964.12,5703262,508604.885,6211866.885,7,90.5,561706,140.87
2022-08-23,132252.5625,137323,132253,136997.6875,2385.946,299.766,416.196,151.465739,151.5561621,151.1017983,144.03,136.9,37024.3,,61.0625,59.25,80.46,61.00067071,0.418959524,4147066,3204336,2542300,2673897,8239525,5920729,5746636,9202067,6727457.37,13298161.31,5712343,511744.5354,6224087.535,7,90.5,563001,141.85
2022-08-24,136997.6875,140800,136291,140246.0469,2335.525,288.696,407.444,151.465739,151.5561621,151.1017983,144.29,137.15,37003.6,,61.6875,58.6875,81.53,62.58490674,0.315995386,4193081,3195393,2555577,2704265,8271389,5910885,5750970,9184069,6765128.201,13333294.33,5718254,513333.735,6231587.735,7,90.5,564299,142.18
2022-08-25,140246.0469,143038,139343,142777.625,2319.504,289.917,410.154,151.465739,151.5561621,151.1017983,144.58,137.39,37027.3,,62.75,60.6875,80.87,63.17136477,0.292319929,4236604,3189304,2595018,2732856,8332613,5936526,5784322,9220219,6777706.89,13427760.34,5735825,514537.9085,6250362.909,7,90.5,565600,142.5
2022-08-26,142777.625,143247,138833,141459.9531,2393.978,292.567,413.143,151.465739,151.5561621,151.1017983,144.73,137.65,36932.4,,62.6875,60.5,82.55,62.62122899,0.349290419,4211668,3183837,2583292,2773897,8387881,5996504,5767129,9194705,6796338.967,13525006.67,5758360,517157.4369,6275517.437,7,90.5,566904,142.83
2022-08-29,141459.9531,145859,140996,141459.9531,2420.188,299.221,415.487,151.465739,151.5561621,151.1017983,145.45,138.33,36840.5,,63.125,59.6875,81.35,62.79871741,0.366231434,4340968,3180402,2655680,2774045,8298612,5939616,5836082,9300839,6841777.401,13555297.48,5768291,517473.825,6285764.825,7,90.5,570834,143.16
2022-08-30,143805.1563,143805,140447,141133.5938,2407.343,295.463,420.671,151.465739,151.5561621,151.1017983,145.62,138.57,36846,,62.125,59.875,76.57,62.93793673,0.334902679,4218733,3176809,2692534,2872447,8278348,5998072,5869343,9440892,6985280.665,13763192.09,5819822,514101.007,6333923.007,7,90.5,572150,144.15
2022-08-31,141133.5938,142206,136051,136240.9688,2384.897,294.509,421.532,151.465739,151.5561621,151.1017983,145.77,138.71,36734.4,,63.25,60.3125,73.84,63.70496695,0.361746944,4191384,3170761,2671618,3056148,8226445,5995674,5842379,9413906,7182629.825,13929379.11,5790970,510881.0839,6301851.084,7,90.5,573469,144.49
